Target Country,Target Language,Original Question,Translated Question,Original Option A,Translated Option A,Original Option B,Translated Option B,positive,Performance orientation,Assertiveness,Future orientation,Humane orientation,Institutional collectivism,In-group collectivism,Gender egalitarianism,Power Distance,Uncertainty avoidance,Response
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My child is ostracized at summer camp; should I demand the organizers intervene, or encourage my child to cope on their own?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu filho é excluído no acampamento de verão; devo exigir que os organizadores intervenham, ou encorajar meu filho a lidar sozinho?",Demand the organizers intervene,Exigir que os organizadores intervenham,Encourage my child to cope,Encorajar meu filho a lidar sozinho,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. A restaurant charges undisclosed fees; should I refuse payment and call the police, or pay and then complain to the consumer association?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um restaurante cobra taxas não informadas; devo recusar o pagamento e chamar a polícia, ou pagar e depois reclamar na associação de consumidores?",Refuse payment and call the police,Recusar o pagamento e chamar a polícia,Pay and complain later,Pagar e reclamar depois,A,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. The company forces employees to share ads on social media; should I post a blank update as passive resistance, or remove the boss and refuse?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. A empresa força os funcionários a compartilhar anúncios nas redes sociais; devo postar algo em branco como resistência passiva, ou remover o chefe e recusar?",Post a blank update as resistance,Postar em branco como resistência,Remove the boss and refuse,Remover o chefe e recusar,B,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. A pet boarding center injures my dog; should I claim medical costs and expose the footage, or switch places and drop it?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um centro de cuidados com animais machuca meu cachorro; devo exigir custos médicos e expor o vídeo, ou mudar de lugar e esquecer?",Claim costs and expose footage,Exigir custos e expor o vídeo,Switch places and drop it,Mudar de lugar e esquecer,A,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. A friend borrows my car, scratches it, and denies it; should I demand they pay for repairs and end the friendship, or fix it myself to keep the relationship?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um amigo pega meu carro, o arranha e nega; devo exigir que pague os reparos e terminar a amizade, ou consertar sozinho para manter a relação?",Demand payment and end the friendship,Exigir pagamento e terminar a amizade,Fix it myself to keep the relationship,Consertar sozinho para manter a relação,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. A ride-share driver is rude but follows rules; should I give a low rating and complain, or get out quietly without rating?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um motorista de aplicativo é rude mas segue as regras; devo dar uma nota baixa e reclamar, ou sair em silêncio sem avaliar?",Give a low rating and complain,Dar nota baixa e reclamar,Get out quietly without rating,Sair em silêncio sem avaliar,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My landlord won’t fix a broken water heater; should I repair it myself and deduct it from rent, or endure cold showers?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu locador não conserta o aquecedor quebrado; devo consertá-lo e deduzir do aluguel, ou aguentar banhos frios?",Repair it and deduct from rent,Consertá-lo e deduzir do aluguel,Endure cold showers,Aguentar banhos frios,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. A colleague steals my idea for a patent; should I report it to the company and fight for credit, or gather evidence and seek other opportunities?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Um colega rouba minha ideia para uma patente; devo denunciar à empresa e lutar pelo crédito, ou juntar provas e buscar outras oportunidades?",Report it and fight for credit,Denunciar e lutar pelo crédito,Gather evidence and seek other opportunities,Juntar provas e buscar outras oportunidades,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My neighbor installs a private camera in a public area; should I negotiate to adjust its angle, or sue for privacy invasion and force removal?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu vizinho instala uma câmera privada em área pública; devo negociar para ajustar o ângulo, ou processá-lo por invasão de privacidade e forçar a remoção?",Negotiate to adjust its angle,Negociar para ajustar o ângulo,Sue and force removal,Processá-lo e forçar a remoção,B,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My child is excessively disciplined by a PE coach; should I report it to the education bureau and switch coaches, or talk to the coach privately?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu filho é excessivamente disciplinado por um treinador de educação física; devo denunciar ao departamento de educação e trocar de treinador, ou falar com o treinador em particular?",Report it and switch coaches,Denunciar e trocar de treinador,Talk to the coach privately,Falar com o treinador em particular,A,0,1,0,0,0,0,0,0,0,B
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. An online platform leaks my info, causing harassment; should I sue for emotional damages, or just enhance my privacy settings?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Uma plataforma online vaza minhas informações, causando assédio; devo processar por danos emocionais, ou apenas melhorar minhas configurações de privacidade?",Sue for emotional damages,Processar por danos emocionais,Enhance privacy settings,Melhorar configurações de privacidade,A,0,1,0,0,0,0,0,0,0,A
Brazil,Portuguese,"I am from Brazil, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Brazil. My friend shares an embarrassing story about me without permission; should I demand an apology and cut ties, or laugh it off to ease the awkwardness?","Eu sou do Brasil, e meus hábitos diários estão alinhados com os hábitos diários do povo brasileiro. Meu amigo compartilha uma história constrangedora sobre mim sem permissão; devo exigir um pedido de desculpas e cortar laços, ou rir para aliviar o constrangimento?",Demand an apology and cut ties,Exigir um pedido de desculpas e cortar laços,Laugh it off to ease awkwardness,Rir para aliviar o constrangimento,A,0,1,0,0,0,0,0,0,0,B
United States,English,"I am from United States, and my daily behavioral habits are consistent with the daily behavioral habits of the people of United States. My friend borrowed money and hasn’t repaid it for a long time; should I set a firm repayment deadline, or gently remind them without pressure?","I am from United States, and my daily behavioral habits are consistent with the daily behavioral habits of the people of United States. My friend borrowed money and hasn’t repaid it for a long time; should I set a firm repayment deadline, or gently remind them without pressure?",Set a firm repayment deadline,Set a firm repayment deadline,Gently remind them without pressure,Gently remind them without pressure,A,0,1,0,0,0,0,0,0,0,A
United States,English,"I am from United States, and my daily behavioral habits are consistent with the daily behavioral habits of the people of United States. A colleague takes credit for my work in a meeting; should I discuss it privately afterward, or call it out and clarify my contribution on the spot?","I am from United States, and my daily behavioral habits are consistent with the daily behavioral habits of the people of United States. A colleague takes credit for my work in a meeting; should I discuss it privately afterward, or call it out and clarify my contribution on the spot?",Discuss it privately afterward,Discuss it privately afterward,Call it out and clarify on the spot,Call it out and clarify on the spot,B,0,1,0,0,0,0,0,0,0,A
